Date,CG,T_a,v,P_PV_TE,N_PV_TE
1/1/2019,W/m2,K,(m/s),W,%
1/2/2019,53647.50375,287.9,3.6,1.546201765,10.66943961
1/3/2019,55880.39,291.61,5.38,1.537077149,10.67859935
1/4/2019,53740.765,292.51,2.36,1.638804246,10.7810883
1/5/2019,56696.80125,286.98,3.61,1.682144583,10.84642436
1/6/2019,56502.31875,287.92,2.73,1.650419243,10.82528878
1/7/2019,57451.6475,290.33,4.95,1.767097162,10.85791519
1/8/2019,50168.28625,291.78,1.8,1.81781141,10.82756521
1/9/2019,54939.185,289.16,4.15,1.754975448,10.77740282
1/10/2019,54884.7475,289.72,2.42,1.8804272,10.862439
1/11/2019,54997.72375,285.02,3.97,1.83987079,10.884258
1/12/2019,56775.69625,284.9,2.25,1.917735678,10.87569786
1/13/2019,55270.80125,286.81,3.05,1.940906393,10.84573546
1/14/2019,61491.05875,289.04,5.62,2.024992886,10.90972061
1/15/2019,55601.58125,290.66,4.77,1.994841938,10.83854229
1/16/2019,58010.4125,291.27,1.54,2.065613214,10.88828749
1/17/2019,58607.19625,293.18,5.24,2.231750569,10.99214353
1/18/2019,55980.96875,288.16,5.71,2.111590245,10.85776435
1/19/2019,58162.38375,283.2,2.69,2.203756362,10.91265794
1/20/2019,50283.9025,282.81,2.24,2.476553942,11.03764584
1/21/2019,52503.96125,283.02,1.84,2.411314385,10.95442405
1/22/2019,49145.9625,285.34,2.92,2.748213426,11.14061336
1/23/2019,55645.5075,288.68,3.19,2.830380912,11.17345264
1/24/2019,52771.96625,290.54,4.9,3.034913588,11.24355737
1/25/2019,58523.755,291.33,4.48,3.114109435,11.33747407
1/26/2019,57200.13375,292.81,4.32,3.322894676,11.39231841
1/27/2019,59518.6825,293.78,3.96,2.642487055,11.04387519
1/28/2019,64156.195,292.7,6.16,3.151254458,11.27820918
1/29/2019,56321.49,293.19,6.95,3.26032709,11.33518465
1/30/2019,53721.60625,291.97,3.1,3.06133572,11.22924174
1/31/2019,56799.75625,289.2,1.9,3.272588126,11.31133339
2/1/2019,61112.45125,293.6,3.5,3.039194429,11.21925126
2/2/2019,60031.60375,295.29,3.17,3.324739166,11.36555047
2/3/2019,62225.07875,294.98,1.69,3.698859161,11.47677661
2/4/2019,63761.10875,288.61,5.08,3.693872812,11.43770824
2/5/2019,67987.18875,286.13,3.49,3.34750919,11.32397252
2/6/2019,69647.44875,285.99,2.38,4.751409607,11.7261471
2/7/2019,71421.08125,284.9,2.93,4.523273181,11.69540561
2/8/2019,74662.57875,286.19,4.49,4.778758746,11.71748043
2/9/2019,67130.38375,289.13,4.79,4.227825842,11.54251884
2/10/2019,66181.47625,291.29,4.78,4.363469336,11.56632802
2/11/2019,65158.52625,293,3.47,4.778794464,11.66123962
2/12/2019,66196.55125,288.92,4.91,4.692870948,11.63831382
2/13/2019,75630.85375,284.84,4.13,4.889459241,11.6729852
2/14/2019,74167.47375,285.6,1.99,5.729792734,11.93579147
2/15/2019,66844.3725,289.89,5.47,5.973952747,11.93612103
2/16/2019,61963.2625,293.98,5.82,5.256548246,11.71084905
2/17/2019,69686.92625,291.34,4.93,5.699676479,11.85813355
2/18/2019,73898.4075,286.7,3.94,5.748865648,11.79254053
2/19/2019,71673.84625,287.29,3.5,6.643060329,12.00568779
2/20/2019,70289.22125,284.69,5.31,5.949310937,11.86967058
2/21/2019,79515.32625,284.6,2.49,5.908725206,11.85994489
2/22/2019,80266.6075,287.38,3.16,6.617162243,11.97676876
2/23/2019,60472.76625,287.81,6.42,6.880865297,11.99539021
2/24/2019,70613.30625,291.1,3.82,8.210511207,12.32920462
2/25/2019,68639.5025,292.38,1.72,7.715593074,12.23910402
2/26/2019,73687.21375,289.39,4.06,7.558645407,12.17832343
2/27/2019,71770.99,291.29,2.56,8.078189094,12.26311035
2/28/2019,64077.60625,296.22,5.05,9.211745504,12.4941117
3/1/2019,75202.875,294.8,5.6,9.038738483,12.45712272
3/2/2019,72467.26625,287.81,6.73,8.755327566,12.40275251
3/3/2019,80074.23125,285.73,2.86,10.01752793,12.57901865
3/4/2019,69205.75,287.53,1.49,9.09015401,12.40998439
3/5/2019,79741.58875,288.61,3.14,9.943759466,12.58635362
3/6/2019,74224.84125,289.8,6.22,8.699816217,12.35249091
3/7/2019,79657.11625,289.16,5.48,10.46378193,12.57811884
3/8/2019,82469.15875,288.12,3.86,10.3048619,12.5657426
3/9/2019,85288.01875,289.72,2.72,9.041550066,12.37473063
3/10/2019,86679.01,286.92,5.58,10.17607933,12.54307401
3/11/2019,87825.44,287.66,2.31,10.5064951,12.61081156
3/12/2019,82236.6275,290.96,1.14,11.8015078,12.78995378
3/13/2019,88281.28,289.23,3.18,11.98022738,12.7871787
3/14/2019,88239.7275,291.72,4.69,11.77641767,12.78690504
3/15/2019,74634.07,296.41,4.55,11.69223247,12.74131016
3/16/2019,84480.04125,290.96,4.02,10.21865815,12.55916794
3/17/2019,71941.785,293.55,3.79,12.25323781,12.80359156
3/18/2019,83948.4075,290.69,6.37,12.27205224,12.81844138
3/19/2019,92624.0725,289.48,2.78,12.65493466,12.82090811
3/20/2019,82448.755,291.72,2.13,12.48718347,12.82639024
3/21/2019,70325.61,293.29,5.11,14.02018442,12.97793361
3/22/2019,75299.085,294.74,5.22,14.56360842,13.0331455
3/23/2019,83992.2425,294.45,4.16,14.09161233,12.98537814
3/24/2019,82276.575,293.48,2.53,14.92554851,13.06544196
3/25/2019,81482.11,297.04,4.84,14.38769072,13.01156447
3/26/2019,79798.12625,298.36,4.47,15.49455223,13.09205859
3/27/2019,81551.2025,293.11,4.74,15.26791992,13.08484306
3/28/2019,91333.5575,293.95,2.55,15.83486782,13.11875081
3/29/2019,86224.145,294.24,1.76,16.05103865,13.12745099
3/30/2019,84113.00625,294.99,4.63,15.64684279,13.12015709
3/31/2019,82285.345,298.31,6.53,15.66805805,13.0960228
4/1/2019,83545.325,302.16,4.44,14.8854061,13.02490037
4/2/2019,87474.4875,295.22,5.28,17.37536426,13.20896103
4/3/2019,77926.1475,293.15,3.96,17.67497734,13.24820491
4/4/2019,82687.07875,296.74,2.7,16.98043795,13.19940556
4/5/2019,79544.9225,299.41,0.81,18.61797637,13.28874864
4/6/2019,82935.61375,301.46,3.6,16.14646206,13.14103737
4/7/2019,82578.0275,302.42,1.73,16.77680893,13.19521655
4/8/2019,82549.2375,301.67,2.68,17.4504137,13.24210559
4/9/2019,83667.67,300.75,1.15,15.23177679,13.04752467
4/10/2019,81120.02,300.67,2.21,15.53856042,13.0802157
4/11/2019,87683.7525,297.3,1.34,18.54441871,13.30866618
4/12/2019,83264.37375,297.99,1.47,18.74193857,13.3009118
4/13/2019,83367.44375,297.9,3.45,16.52644475,13.14380257
4/14/2019,89917.67625,294.55,3.46,18.88976111,13.28477162
4/15/2019,102534.68,294.86,3.36,18.52449948,13.25724503
4/16/2019,97370.0375,297.31,1.3,20.18758637,13.34912908
4/17/2019,96216.7425,299.57,4.36,20.22706113,13.35387451
4/18/2019,90093.0725,300.58,4.69,22.17155236,13.44419868
4/19/2019,91117.425,301.28,2.7,21.86446881,13.44257946
4/20/2019,93348.0525,300.65,2.48,22.34461288,13.45610986
4/21/2019,92687.40875,299.24,2.23,21.57934098,13.43588486
4/22/2019,91538.77,299.08,1.47,20.90989536,13.40499204
4/23/2019,83876.05,294.76,6.23,20.18064696,13.37597394
4/24/2019,97801.3975,293.03,4.81,20.84357928,13.38612745
4/25/2019,102908.2763,292.96,4.6,22.43442115,13.44703971
4/26/2019,98501.98375,294.51,3.05,22.6404063,13.4643416
4/27/2019,71769.8,293.11,2.55,21.73670131,13.43869567
4/28/2019,82402.515,297.35,4.02,18.75337102,13.30823948
4/29/2019,88437.84125,300.16,4.59,22.42127358,13.42910603
4/30/2019,86850.64125,298.94,4.42,24.88458577,13.51304391
5/1/2019,90281.38375,300.84,4.31,25.67030669,13.52967859
5/2/2019,88766.30875,302.17,4.53,24.58814441,13.5037577
5/3/2019,91089.39875,303.56,2.68,23.39508549,13.47429777
5/4/2019,88662.195,304.35,1.37,23.22354302,13.45514726
5/5/2019,88175.44,301.16,4.99,25.85732118,13.52888095
5/6/2019,94822.10125,303.31,2.78,23.66867952,13.47890489
5/7/2019,82670.3,301.48,1.34,24.97305948,13.51538839
5/8/2019,93081.8175,304.64,2.95,25.01500991,13.51648046
5/9/2019,86922.16125,305.63,2.5,22.93550184,13.4759467
5/10/2019,89985.205,305.88,3.34,23.8215352,13.48981739
5/11/2019,92219.1525,304.77,2.12,23.86934924,13.49098128
5/12/2019,86956.06125,303.72,1.27,24.71137039,13.50358182
5/13/2019,72714.0925,300.77,4.58,26.00472512,13.53281298
5/14/2019,87443.5725,303.15,3.36,23.34348155,13.47321953
5/15/2019,90206.7625,303.71,3.07,22.99266342,13.46423119
5/16/2019,98219.08625,304.91,2.07,22.91216768,13.45393811
5/17/2019,100775.6413,305.25,1.64,26.39821314,13.52928829
5/18/2019,89456.75625,303.47,4.5,28.29992203,13.54820072
5/19/2019,88992.77375,304.6,1.48,27.47785744,13.53995202
5/20/2019,96839.2825,304.26,0.55,27.37589533,13.53912778
5/21/2019,88901.5625,303.25,3.24,27.68723803,13.54760117
5/22/2019,95941.5775,304.13,0.87,26.19253897,13.5303153
5/23/2019,92989.49,305.22,1.43,26.28345789,13.53062568
5/24/2019,104849.4388,305.1,2.57,25.86992344,13.52777877
5/25/2019,101231.0788,305.02,2.25,27.74059109,13.54102483
5/26/2019,102742.725,305.57,1.9,26.31791468,13.52889093
5/27/2019,101648.1563,305.26,3.23,26.84653983,13.53710553
5/28/2019,100022.32,306.23,2.12,26.8545971,13.53258431
5/29/2019,107148.145,306.67,2.84,25.95822039,13.52473844
5/30/2019,100469.135,307.25,2.74,25.32844322,13.51414028
5/31/2019,103558.985,308.3,1.27,26.34812014,13.53399588
6/1/2019,94637.11,307.88,0.17,26.26282622,13.53438051
6/2/2019,97458.56875,308.02,2.76,28.4352923,13.54821126
6/3/2019,99300.1825,308.24,3.91,26.95790724,13.53595076
6/4/2019,97619.9825,308.36,3.86,27.80998688,13.54113273
6/5/2019,108439.8188,307.02,5.46,29.42569988,13.54587015
6/6/2019,104860.01,306.91,3.98,29.86080509,13.54412781
6/7/2019,103635.3275,307.59,2.83,29.36017356,13.5451892
6/8/2019,97911.67,308.44,1.98,28.81419939,13.54672012
6/9/2019,99129.15,309.1,2.57,26.33251231,13.53495575
6/10/2019,97383.35,310,2.2,25.42651934,13.52180733
6/11/2019,101320.0988,309.78,1.32,27.97799028,13.54779467
6/12/2019,100736.9138,309.41,4.08,28.44973877,13.54811979
6/13/2019,96404.55375,309.45,5.15,27.4053799,13.54020263
6/14/2019,98603.46125,308.89,3.08,29.88239141,13.54484523
6/15/2019,85584.65,309.95,3.03,27.23238592,13.53936541
6/16/2019,94491.07625,311.38,1.51,28.83105528,13.54718277
6/17/2019,90067.37625,311.19,1.16,29.32920875,13.54668257
6/18/2019,94648.68125,310.43,2.51,27.84412337,13.54135255
6/19/2019,93370.80125,309.72,2.45,27.61078614,13.54048156
6/20/2019,97872.9,308.6,3.87,29.46031555,13.54643115
6/21/2019,101710.6325,306.99,6.66,29.6453151,13.54323868
6/22/2019,102331.2863,305.54,6.96,27.73853221,13.54122716
6/23/2019,107633.2763,305.82,5.99,26.68738901,13.53430496
6/24/2019,103367.1025,306.46,4.72,27.16987883,13.538165
6/25/2019,105206.6038,308.33,0.96,29.07630994,13.5478448
6/26/2019,96565.8075,309.75,1.84,29.13416529,13.54733979
6/27/2019,100512.2675,309.98,5.31,27.56546034,13.5407118
6/28/2019,103965.9425,310.41,3.54,24.52165876,13.49709201
6/29/2019,103199.3413,310.64,2.95,26.72347417,13.53146252
6/30/2019,102064.0375,311.36,0.81,26.33134062,13.52151281
7/1/2019,101244.2625,310.24,2.54,28.71235595,13.54242542
7/2/2019,105669.2013,309.42,3.98,27.09288615,13.53772056
7/3/2019,101453.1738,308.79,4.65,27.0547473,13.53459146
7/4/2019,104568.835,308.47,6.7,26.95031787,13.53093721
7/5/2019,98238.2025,309.52,6,26.9865283,13.52927076
7/6/2019,97997.83875,309.42,6.02,27.1730823,13.53616265
7/7/2019,100783.9475,310.04,3.92,27.19649826,13.53710488
7/8/2019,95890.35625,311.29,0.42,27.39968939,13.53890299
7/9/2019,97747.65625,311.04,3.56,25.53658131,13.52415039
7/10/2019,94613.50125,308.96,5.06,27.13244791,13.53851655
7/11/2019,104068.8113,307.74,5.46,26.74694698,13.53462294
7/12/2019,103522.9,308.12,5.07,26.39512186,13.53349155
7/13/2019,102909.985,308.57,6.22,26.99504782,13.54450204
7/14/2019,100455.4388,308.28,5.47,26.4230611,13.5351075
7/15/2019,100863.355,307.93,5,27.5598605,13.54729162
7/16/2019,101470.6488,307.86,5.17,26.35616268,13.53467369
7/17/2019,102863.855,308.15,4.97,24.23005615,13.503013
7/18/2019,98263.19625,307.59,4.31,24.57784871,13.51132676
7/19/2019,98806.225,307.93,6.62,25.71015878,13.52387129
7/20/2019,93673.12,308.94,8.18,25.32404534,13.5176046
7/21/2019,94677.155,307.49,6.55,25.41721579,13.51651331
7/22/2019,96762.085,307.6,5.67,24.39248573,13.50162432
7/23/2019,99020.15375,308.77,5.06,25.90972273,13.53171747
7/24/2019,97039.16625,309.45,6.19,23.85743235,13.49588588
7/25/2019,97159.50375,309.39,5.19,23.42800185,13.48479103
7/26/2019,96838.415,310.33,4.48,21.39422916,13.41747963
7/27/2019,100995.8125,309.6,5.27,23.84304246,13.48095974
7/28/2019,95832.51375,309.31,4.31,24.09946125,13.49571581
7/29/2019,98054.0775,308.94,4.35,24.50121213,13.49897615
7/30/2019,95625.97625,308.78,4.34,26.15896948,13.52833742
7/31/2019,94683.62375,310.08,3.11,24.5737018,13.4982775
8/1/2019,96421.24625,310.59,1.08,24.59993387,13.49626405
8/2/2019,89494.95875,311.42,2.62,23.83325423,13.4841988
8/3/2019,100359.9425,310.84,4.3,20.72851994,13.38517011
8/4/2019,92773.205,309.64,6.03,22.43298655,13.45121876
8/5/2019,98173.94375,308.85,3.85,24.40059119,13.49825365
8/6/2019,100044.9525,308.41,3.58,21.47672757,13.40040759
8/7/2019,99240.845,308.45,4.71,22.47247684,13.44048556
8/8/2019,91948.22375,308.55,6.36,22.07355496,13.4316209
8/9/2019,91473.10125,308.55,7.18,22.94421366,13.46865222
8/10/2019,92033.185,308.04,6.81,21.06323518,13.36014797
8/11/2019,93636.51125,308.23,5.37,20.7126992,13.35990163
8/12/2019,97244.135,307.9,5.04,23.42040379,13.47685957
8/13/2019,94780.505,307.32,6.61,23.58880795,13.49617257
8/14/2019,85760.19875,308.43,7.32,22.19606958,13.44080364
8/15/2019,85021.72875,308.58,6.45,23.50416439,13.4903118
8/16/2019,85379.37,309.35,6.25,21.97465737,13.44357791
8/17/2019,91487.555,309.09,6.24,20.06853446,13.35374108
8/18/2019,96064.1475,306.99,5.9,18.62050215,13.26852751
8/19/2019,97893.92125,306.83,3.27,20.63826153,13.38680767
8/20/2019,93570.63,307.52,2.73,21.65945821,13.42972393
8/21/2019,97732.9525,307.99,3.8,20.76131927,13.39312852
8/22/2019,96011.59,308.39,2.3,20.45979962,13.39279692
8/23/2019,96487.63375,308.64,2.54,19.98827437,13.36208692
8/24/2019,91601.2025,307.74,3.47,21.12614372,13.41565792
8/25/2019,92939.4475,308.45,2.24,19.77472558,13.34181614
8/26/2019,99247.89375,308.07,3.53,20.19551682,13.36972743
8/27/2019,94601.6475,308.22,2.84,20.00632915,13.36104383
8/28/2019,97600.80625,309.04,1.5,17.86003254,13.23751424
8/29/2019,94058.60625,308.92,2.53,20.52116435,13.37578008
8/30/2019,95066.9675,308.45,2.25,19.1961307,13.32028973
8/31/2019,95362.665,308.43,0.94,20.30414669,13.39056785
9/1/2019,96588.11625,309.13,0.41,19.73999879,13.37324376
9/2/2019,97525.82375,308.92,2.72,18.23002177,13.28772056
9/3/2019,89696.81375,309.15,3.35,18.24203055,13.29337074
9/4/2019,89512.9575,309.47,2.76,17.84732952,13.25911585
9/5/2019,86162.17625,308.59,3.36,16.47202525,13.16852023
9/6/2019,87475.5,308.83,1,16.00472428,13.16584034
9/7/2019,84744.385,309.15,2.5,16.16630798,13.17518813
9/8/2019,86713.0375,308.32,3.44,17.39923099,13.23398496
9/9/2019,84843.28,307.2,2.18,16.9072812,13.20801655
9/10/2019,87207.1225,306.3,3.11,16.45726459,13.19520198
9/11/2019,89403.3075,305.49,4.1,15.77091133,13.14191558
9/12/2019,88821.93,304.97,5.25,15.24845078,13.08623541
9/13/2019,92808.56375,304.51,4.47,14.85430211,13.04688249
9/14/2019,89361.51125,305.11,2.37,14.16583187,12.98727879
9/15/2019,92200.165,305.91,2.48,14.97588646,13.02439907
9/16/2019,89908.74,306,2.66,14.80005741,13.01806063
9/17/2019,90976.26375,306.88,2.67,13.36944935,12.8750816
9/18/2019,91956.22,307.67,0.87,13.7232539,12.92076564
9/19/2019,87888.03125,307.3,2.11,14.58556585,13.05573404
9/20/2019,87333.30125,306.02,5.49,13.54185687,12.95012357
9/21/2019,86595.9475,305.03,4.66,13.90692525,13.00760135
9/22/2019,89366.25375,305.5,3.21,14.05874538,12.99646875
9/23/2019,90370.77,305.27,2.4,12.95604966,12.84196376
9/24/2019,86182.495,305.32,3.6,12.41136768,12.79691308
9/25/2019,89747.54625,305.75,2.07,12.59783939,12.86024578
9/26/2019,86568.86625,305.55,4.3,12.51900108,12.86474482
9/27/2019,86089.77,304.68,3.96,13.01731638,12.91843903
9/28/2019,75717.92,305.28,2.67,12.12563397,12.82892987
9/29/2019,81827.28875,305.83,2.05,12.50158694,12.89483295
9/30/2019,80112.415,305.56,2.47,10.53495124,12.62821151
10/1/2019,82177.57,305.38,2.49,10.24120589,12.56794207
10/2/2019,80513.89125,305.5,2.23,9.836731498,12.53177092
10/3/2019,81408.56375,305.58,2.39,10.27012591,12.56880852
10/4/2019,83889.905,305.86,2.21,10.35971704,12.58782892
10/5/2019,79181.31125,306.12,1.55,9.306714672,12.50732868
10/6/2019,78354.61375,304.38,3.13,10.23388734,12.63466263
10/7/2019,73670.80125,304.26,2.66,8.81475007,12.35564596
10/8/2019,75024.48125,304.17,3.6,9.670250195,12.50761781
10/9/2019,70026.15375,302.81,4.15,9.552218004,12.49274224
10/10/2019,74049.24875,302.81,2.85,8.600903021,12.37157338
10/11/2019,74958.73375,303.59,2.06,8.652972295,12.41871328
10/12/2019,75151.80625,303.13,2.27,8.363099807,12.33839889
10/13/2019,79786.80375,302.66,1.29,7.558525505,12.16218582
10/14/2019,73660.315,302.64,3.4,7.568720583,12.17768643
10/15/2019,74426.25125,302.13,4.38,7.712831314,12.23936807
10/16/2019,72632.2025,301.14,2.74,8.250955131,12.34726332
10/17/2019,73941.10125,300.79,3.25,7.100477475,12.14248709
10/18/2019,73657.5375,301.6,1.97,6.743569014,12.06796641
10/19/2019,74735.65125,301.35,2.09,7.469040972,12.23856044
10/20/2019,75787.8175,300.89,3.14,6.748638676,12.11068965
10/21/2019,73700.4275,300.63,2.3,5.165164739,11.79842199
10/22/2019,75955.43875,300.26,3.45,5.820184019,11.93071309
10/23/2019,72907.55625,299.99,4.08,6.655575475,12.09945362
10/24/2019,73653.75375,300.11,4.03,5.973634424,11.94042531
10/25/2019,69352.33125,300.88,4.42,5.853494036,11.97521431
10/26/2019,69005.5975,300.65,4.38,5.954225448,11.96455806
10/27/2019,70839.14125,300.78,4.71,5.201045416,11.74670346
10/28/2019,68961.23625,301.23,4.37,4.621898246,11.57867167
10/29/2019,69106.5675,300.82,4.12,5.724837359,11.87457733
10/30/2019,67320.02625,300.57,4.27,5.250497023,11.8467993
10/31/2019,68755.74375,300.51,2.72,5.02964607,11.70119895
11/1/2019,62187.86625,298.16,2.89,5.277539355,11.82400348
11/2/2019,65880.27375,297.32,3.21,4.749579446,11.6446048
11/3/2019,63943.555,298.25,4.19,4.742677155,11.70700243
11/4/2019,63817.755,299.89,4.63,3.72137698,11.34920806
11/5/2019,67985.76,300.09,4.18,3.593425733,11.34766145
11/6/2019,62108.2025,298.71,1.4,3.338065684,11.28755
11/7/2019,64107.3,297.47,2.56,3.679146261,11.41049385
11/8/2019,62335.785,298.1,2.36,3.881421752,11.51371156
11/9/2019,63365.1425,298.75,3.3,3.275303151,11.38275936
11/10/2019,61206.22,298.96,2.97,3.394218168,11.32200196
11/11/2019,58787.87875,298.07,4.32,2.851658084,11.17323655
11/12/2019,56008.77625,294.31,3.84,2.656397513,11.10351068
11/13/2019,57158.48375,293.44,2.48,3.268036782,11.30333098
11/14/2019,61295.8925,293.32,2.13,3.168647522,11.28959929
11/15/2019,60350.22,293.71,2.8,3.036429085,11.21814233
11/16/2019,56156.2375,293.39,2.21,3.066506773,11.24253908
11/17/2019,52053.78375,293.7,4.32,2.141483646,10.95482741
11/18/2019,56337.12125,292.75,4.66,2.510002051,11.10762974
11/19/2019,53642.01625,293.41,2.86,2.326015358,11.07385299
11/20/2019,53408.0075,291.06,3.04,2.188893393,11.01397174
11/21/2019,64226.99625,286.3,4.57,2.492308421,11.04688204
11/22/2019,65541.18,284.67,3.1,2.636631922,11.11993573
11/23/2019,65603.76,286.66,2.1,2.761649964,11.18349267
11/24/2019,58680.09,287.88,4.4,2.664646611,11.15108066
11/25/2019,59030.86,291.24,4.05,2.602170673,11.12220906
11/26/2019,56541.955,291.56,3.24,2.431262058,11.06721237
11/27/2019,57174.56625,291.96,0.33,2.291540163,11.01446917
11/28/2019,60266.75375,292.37,2.02,1.764011008,10.84019775
11/29/2019,56942.26625,292.69,3.58,1.921449852,10.89284091
11/30/2019,58566.15625,292.91,2.49,1.553558302,10.70071759
12/1/2019,57781.37875,292.75,1.53,1.715955228,10.8404243
12/2/2019,60209.6075,292.35,3.63,2.025989363,10.91125824
12/3/2019,54951.64125,292.55,4.43,1.837422894,10.80918306
12/4/2019,57094.95875,290.33,2.84,1.879481261,10.89822881
12/5/2019,58315.00875,289.36,2.1,1.767715735,10.78259977
12/6/2019,56926.65375,290.43,4.24,1.609857331,10.72189525
12/7/2019,59763.88,290.82,5.32,1.571095841,10.67999141
12/8/2019,52350.69625,292.19,3.72,1.330247432,10.6208709
12/9/2019,55215.625,289.7,3,1.525351003,10.67711139
12/10/2019,51060.08,290.47,3.5,1.426749539,10.64260855
12/11/2019,50027.5325,292.9,1.67,1.470049756,10.71321209
12/12/2019,54760.95625,290.24,3.3,1.646908174,10.86459267
12/13/2019,53528.1125,291.21,4.61,1.421355852,10.70209373
12/14/2019,49179.685,292.68,2.66,1.505463259,10.71058572
12/15/2019,48600.12875,290.9,3.14,1.367554751,10.63980627
12/16/2019,50438.9525,291.54,4.99,1.264972067,10.60665898
12/17/2019,50334.47,291.85,1.4,1.337224305,10.62963555
12/18/2019,54424.19375,287.12,5.02,1.278114989,10.63244015
12/19/2019,55264.74625,286.5,4.03,1.200378562,10.59277206
12/20/2019,58160.95,284.67,3.85,1.371714062,10.55742439
12/21/2019,60101.84875,283.98,3.81,1.469250852,10.71925723
12/22/2019,58745.08625,284.09,1.54,1.335363129,10.64461544
12/23/2019,61819.20125,284.27,1.32,1.145304614,10.55999032
12/24/2019,58988.34875,284.95,1.39,1.167032435,10.57868718
12/25/2019,60436.95125,286.64,1.08,1.140892241,10.58069075
12/26/2019,58548.6875,287.39,4.06,1.26039673,10.65553649
12/27/2019,56988.03125,288.95,4.03,1.29623522,10.69187534
12/28/2019,57648.285,290.06,3.96,1.214004049,10.64584683
12/29/2019,55817.88375,289.02,3.28,1.34953527,10.64999773
12/30/2019,59290.1425,287.89,4.38,1.45484659,10.77042638
12/31/2019,56559.11875,288.73,3.89,1.291386566,10.54045516
1/1/2020,56746.3375,291.76,2.08,1.454723753,10.66628788
1/2/2020,53424.28,289.12,2.26,1.619767872,10.74951947
1/3/2020,55255.02875,291.59,5.9,1.435051663,10.67017816
1/4/2020,55875.58625,293.82,6.14,1.49774859,10.67222262
1/5/2020,53148.0225,294.26,2.66,1.420672453,10.6497015
1/6/2020,52089.52625,286.16,2.98,1.600068582,10.75752519
1/7/2020,59905.4075,283.85,2.8,1.821918319,10.89415928
1/8/2020,57956.34125,285.49,2.35,1.694754132,10.78944224
1/9/2020,54585.04,288.33,4.37,1.720543978,10.77267957
1/10/2020,56049.59125,287.84,1.52,1.71582653,10.78253158
1/11/2020,59414.73375,285.69,3.29,1.747450722,10.82982003
1/12/2020,61301.715,283.1,6.05,1.803239672,10.88922959
1/13/2020,61285.2475,281.92,4.14,1.82932592,10.78866472
1/14/2020,61014.0325,284.12,2.16,1.934004158,10.8417116
1/15/2020,62251.07375,282.66,5.04,2.101457448,10.95280725
1/16/2020,63176.0625,281.74,2.1,1.801258734,10.74030015
1/17/2020,64820.51375,284.06,3.96,1.912915451,10.80314329
1/18/2020,61638.59875,286.47,6.01,2.108627477,10.93334133
1/19/2020,60909.07625,289.61,4.53,2.296415249,10.99964941
1/20/2020,57003.64375,290.17,1.86,2.318263317,10.99850319
1/21/2020,62807.22625,286.91,3.08,2.214388564,10.9272545
1/22/2020,60527.13625,287.94,5.95,2.283380133,10.91931118
1/23/2020,57418.53,287.57,2.74,2.401053553,11.00014565
1/24/2020,63114.3675,282.99,4.12,2.880711337,11.15366936
1/25/2020,64759.65,283.78,1.24,2.681917421,11.07678624
1/26/2020,64210.5525,283.36,4.45,2.710705059,11.07046394
1/27/2020,64771.3375,280.17,5.31,3.029835089,11.18295457
1/28/2020,69168.10875,282,2.86,3.37126706,11.39418514
1/29/2020,69777.4175,283.89,1.57,3.213385433,11.28658491
1/30/2020,63043.18875,287.3,2.47,3.156880515,11.31327999
1/31/2020,66362.5125,285.86,3.39,3.387029266,11.33457697
2/1/2020,63481.85375,288.57,2.59,3.877631136,11.55977303
2/2/2020,63417.02875,288.72,1.74,3.831152308,11.51828294
2/3/2020,66743.31625,285.77,2.51,3.605612455,11.37406566
2/4/2020,67733.6,285.3,2.01,3.867413143,11.43029124
2/5/2020,62542.175,287.54,4.25,4.047386971,11.44115446
2/6/2020,62522.815,289.54,4.02,4.419629994,11.57190479
2/7/2020,63957.4825,291.23,4.35,4.466765113,11.59017152
2/8/2020,64309.77125,293.57,5.05,4.526507853,11.54496245
2/9/2020,68284.02125,295.19,2.85,5.191152934,11.82264288
2/10/2020,63185.1075,289.94,3.23,4.21070833,11.49940774
2/11/2020,65764.8925,286.36,3.41,4.246750638,11.42321748
2/12/2020,65643.70125,282.01,4.4,4.704552391,11.58360914
2/13/2020,76262.64625,279.48,3.73,4.890699862,11.68017938
2/14/2020,78623.30375,282.27,1.43,5.600629816,11.8955285
2/15/2020,75563.54375,286.39,1.37,5.791210852,11.91829425
2/16/2020,76817.55375,288.64,2.43,6.387745196,12.06915295
2/17/2020,72719.94,290.85,5.81,5.418983447,11.75276425
2/18/2020,73280.76125,293.77,4.29,5.085113075,11.62365556
2/19/2020,71338.4825,294.01,6.09,6.250267317,11.94683414
2/20/2020,73987.20125,295.96,6.51,6.404563908,11.99268165
2/21/2020,66741.565,290.81,5.71,6.759715813,12.0871903
2/22/2020,75244.855,289.04,1.9,7.220630929,12.18497994
2/23/2020,67210.62625,292.34,4.98,6.638681421,12.01808327
2/24/2020,66081.78125,294.52,4.5,6.764197736,12.00911116
2/25/2020,73837.20125,296.43,6.26,7.816970301,12.25497541
2/26/2020,73351.47125,297.7,6,8.369474471,12.33737414
2/27/2020,80401.0925,289.68,5.37,7.909384223,12.28685773
2/28/2020,78325.81125,288.87,3.28,8.381555923,12.39639296
2/29/2020,82126.44,290.91,0.79,8.687920816,12.37217429
3/1/2020,67789.99,294.02,4.56,8.509170931,12.34214288
3/2/2020,72318.93875,295.55,2.51,8.068509564,12.23845723
